Row,Month,Description,Sales Rep,Qty,Cost,Sale Price,Location,Category
3128,Apr 23,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Matt Collister,10627,0.58,9.23,Quebec,Appliances
3129,Apr 23,Westinghouse Clip-On Gooseneck Lamps,Helen Wasserman,10629,0.59,10.16,Quebec,Office Furnishings
3130,Apr 23,Xerox 1996,Helen Wasserman,10629,0.37,9.17,Quebec,Paper
3131,Apr 23,Strathmore Photo Mount Cards,Vivian Mathis,10784,0.39,6.18,Quebec,Paper
3132,Apr 23,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Vivian Mathis,10784,0.37,5.48,Quebec,Binders and Binder Accessories
3133,Apr 23,Satellite Sectional Post Binders,Helen Wasserman,10823,0.39,2.99,Quebec,Binders and Binder Accessories
3134,Apr 23,Tennsco Industrial Shelving,Ross DeVincentis,10919,0.83,35,Quebec,Storage & Organization
3135,Apr 23,GBC Imprintable Covers,Jason Klamczynski,11429,0.36,5.14,Quebec,Binders and Binder Accessories
3136,Apr 23,Bretford CR8500 Series Meeting Room Furniture,Jason Klamczynski,11429,0.71,42.52,Quebec,Tables
3137,Apr 23,Sanford 52201 APSCO Electric Pencil Sharpener,Valerie Mitchum,11650,0.59,8.99,Quebec,Pens & Art Supplies
3138,Apr 23,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",Dave Hallsten,12837,0.43,1.99,Quebec,Computer Peripherals
3139,Apr 23,Durable Pressboard Binders,Vivek Gonzalez,13347,0.38,1.49,Quebec,Binders and Binder Accessories
3140,Apr 23,"Bevis Round Bullnose 29"" High Table Top",Vivian Mathis,13381,0.65,66.67,Quebec,Tables
3141,Apr 23,"IBM Active Response Keyboard, Black",Bradley Nguyen,13634,0.67,7.12,Quebec,Computer Peripherals
3142,Apr 23,Staples Brown Kraft Recycled Clasp Envelopes,Bradley Nguyen,13634,0.35,5.3,Quebec,Envelopes
3143,Apr 23,Safco Industrial Wire Shelving,Matt Collister,13729,,35,Quebec,Storage & Organization
3144,Apr 23,Bevis Round Conference Table Top & Single Column Base,Bradley Nguyen,13730,0.64,43.75,Quebec,Tables
3145,Apr 23,Bretford Rectangular Conference Table Tops,Helen Wasserman,14113,0.74,85.63,Quebec,Tables
3146,Apr 23,Verbatim 4.7GB DVD-R,Helen Wasserman,14210,0.41,1.99,Quebec,Computer Peripherals
3147,Apr 23,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Vivian Mathis,14272,0.59,4.5,Quebec,Appliances
3148,Apr 23,T18,Jason Klamczynski,14401,0.57,2.5,Quebec,Telephones and Communication
3149,Apr 23,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Michelle Tran,15941,0.61,36.61,Quebec,Bookcases
3150,Apr 23,Canon S750 Color Inkjet Printer,Valerie Mitchum,18023,0.38,26.3,Quebec,Office Machines
3151,Apr 23,HP Office Recycled Paper (20Lb. and 87 Bright),Valerie Mitchum,18023,0.36,7.64,Quebec,Paper
3152,Apr 23,Xerox 196,Bradley Nguyen,18341,0.36,7.96,Quebec,Paper
3153,Apr 23,"Fellowes Basic 104-Key Keyboard, Platinum",Ralph Arnett,18400,0.6,4,Quebec,Computer Peripherals
3154,Apr 23,Lexmark Z54se Color Inkjet Printer,Barry Gonzalez,18950,0.36,14,Quebec,Office Machines
3155,Apr 23,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Bart Pistole,19111,0.52,1.99,Quebec,Computer Peripherals
3156,Apr 23,Xerox 193,Helen Wasserman,19139,0.36,5.15,Quebec,Paper
3157,Apr 23,"Bevis Round Conference Table Top, X-Base",Barry Gonzalez,19332,0.74,29.21,Quebec,Tables
3158,Apr 23,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",Michelle Tran,20965,0.57,9.71,Quebec,Storage & Organization
3159,Apr 23,T65,Michelle Tran,20965,0.56,4.2,Quebec,Telephones and Communication
3160,Apr 23,Belkin Premiere Surge Master II 8-outlet surge protector,Barry Gonzalez,21249,0.56,3.99,Quebec,Appliances
3161,Apr 23,StarTAC 8000,Barry Gonzalez,21249,0.6,8.99,Quebec,Telephones and Communication
3162,Apr 23,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",Vivian Mathis,22529,0.56,13.22,Quebec,Appliances
3163,Apr 23,Xerox 1894,Ralph Arnett,23303,0.37,6.22,Quebec,Paper
3164,Apr 23,Xerox 210,Carol Adams,23398,0.37,7.37,Quebec,Paper
3165,Apr 23,Global Leather Executive Chair,Barry Gonzalez,24356,0.55,39,Quebec,Chairs & Chairmats
3166,Apr 23,Accessory12,Valerie Mitchum,25188,0.35,2.5,Quebec,Telephones and Communication
3167,Apr 23,Lock-Up Easel 'Spel-Binder',Vivian Mathis,25249,0.38,1.49,Quebec,Binders and Binder Accessories
3168,Apr 23,Dixon Ticonderoga Core-Lock Colored Pencils,Matt Collister,26948,0.52,2.25,Quebec,Pens & Art Supplies
3169,Apr 23,Hunt Boston® Vacuum Mount KS Pencil Sharpener,Ralph Arnett,27232,0.59,7.73,Quebec,Pens & Art Supplies
3170,Apr 23,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Michelle Tran,27622,0.63,43.57,Quebec,Tables
3171,Apr 23,"Black Print Carbonless Snap-Off® Rapid Letter, 8 1/2"" x 7""",Jason Klamczynski,28002,0.4,2.15,Quebec,Paper
3172,Apr 23,"Seth Thomas 8 1/2"" Cubicle Clock",Chad McGuire,28390,0.53,6.68,Quebec,Office Furnishings
3173,Apr 23,Global Troy Executive Leather Low-Back Tilter,Greg Tran,29223,0.6,26,Quebec,Chairs & Chairmats
3174,Apr 23,Ibico Hi-Tech Manual Binding System,Sanjit Jacobs,29351,0.4,19.99,Quebec,Binders and Binder Accessories
3175,Apr 23,Presstex Flexible Ring Binders,Scott Cohen,29506,0.35,1.49,Quebec,Binders and Binder Accessories
3176,Apr 23,Staples® General Use 3-Ring Binders,Scott Cohen,29506,0.37,1.49,Quebec,Binders and Binder Accessories
3177,Apr 23,Iris Project Case,Scott Cohen,29633,0.59,6.5,Quebec,Storage & Organization
3178,Apr 23,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Barry Gonzalez,29764,0.39,8.4,Quebec,Binders and Binder Accessories
3179,Apr 23,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",Barry Gonzalez,29958,0.38,5.19,Quebec,Binders and Binder Accessories
3180,Apr 23,Global Troy Executive Leather Low-Back Tilter,Barry Gonzalez,29958,0.6,26,Quebec,Chairs & Chairmats
3181,Apr 23,Storex DuraTech Recycled Plastic Frosted Binders,Sanjit Jacobs,31616,0.35,5.41,Quebec,Binders and Binder Accessories
3182,Apr 23,Avery 481,Sanjit Jacobs,31616,0.37,0.99,Quebec,Labels
3183,Apr 23,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",Sanjit Jacobs,31907,0.61,3.62,Quebec,Computer Peripherals
3184,Apr 23,"Executive Impressions 14"" Contract Wall Clock",Chad McGuire,32001,0.52,3.63,Quebec,Office Furnishings
3185,Apr 23,Polycom VoiceStation 100,Chad McGuire,32001,0.39,13.99,Quebec,Office Machines
3186,Apr 23,Panasonic KX-P1150 Dot Matrix Printer,Gene McClure,32069,0.56,17.85,Quebec,Office Machines
3187,Apr 23,Xerox 1894,Vivek Sundaresam,32102,0.37,6.22,Quebec,Paper
3188,Apr 23,KI Conference Tables,Barry Gonzalez,32450,0.69,89.3,Quebec,Tables
3189,Apr 23,"Avery Flip-Chart Easel Binder, Black",Greg Tran,32546,0.38,15.1,Quebec,Binders and Binder Accessories
3190,Apr 23,Accessory23,Greg Tran,32546,0.36,1.25,Quebec,Telephones and Communication
3191,Apr 23,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Scott Cohen,33029,0.79,75.23,Quebec,Tables
3192,Apr 23,6160,Scott Cohen,33029,0.57,2.5,Quebec,Telephones and Communication
3193,Apr 23,Fellowes Recycled Storage Drawers,Valerie Mitchum,33061,0.78,8.64,Quebec,Storage & Organization
3194,Apr 23,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Natalie DeCherney,33478,0.36,3.04,Quebec,Paper
3195,Apr 23,Lumber Crayons,Barry Gonzalez,33540,0.47,4.82,Quebec,Pens & Art Supplies
3196,Apr 23,Staples Brown Kraft Recycled Clasp Envelopes,Vivek Gonzalez,33862,0.35,5.3,Quebec,Envelopes
3197,Apr 23,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Vivek Sundaresam,34470,0.78,57.38,Quebec,Bookcases
3198,Apr 23,Avery Non-Stick Binders,Chad McGuire,36161,0.39,1.49,Quebec,Binders and Binder Accessories
3199,Apr 23,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",Barry Gonzalez,37760,0.52,1.99,Quebec,Computer Peripherals
3200,Apr 23,Accessory34,Barry Gonzalez,37760,0.55,0.99,Quebec,Telephones and Communication
3201,Apr 23,Standard Line “While You Were Out” Hardbound Telephone Message Book,Barry Gonzalez,37895,0.39,8.32,Quebec,Paper
3202,Apr 23,Avery 474,Michelle Huthwaite,38403,0.36,0.99,Quebec,Labels
3203,Apr 23,R380,Vivek Sundaresam,38630,0.58,3.99,Quebec,Telephones and Communication
3204,Apr 23,"Acco Six-Outlet Power Strip, 4' Cord Length",Bradley Nguyen,40165,0.59,4.5,Quebec,Appliances
3205,Apr 23,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,Barry Gonzalez,40194,0.62,30,Quebec,Chairs & Chairmats
3206,Apr 23,Hewlett-Packard 2600DN Business Color Inkjet Printer,Barry Gonzalez,40194,0.39,56.14,Quebec,Office Machines
3207,Apr 23,Accessory27,Barry Gonzalez,40194,0.85,5,Quebec,Telephones and Communication
3208,Apr 23,"Boston School Pro Electric Pencil Sharpener, 1670",Cynthia Delaney,40454,0.58,8.99,Quebec,Pens & Art Supplies
3209,Apr 23,"Bush Westfield Collection Bookcases, Fully Assembled",Barry Gonzalez,40672,0.62,35.84,Quebec,Bookcases
3210,Apr 23,V8160,Michelle Huthwaite,40833,0.56,2.5,Quebec,Telephones and Communication
3211,Apr 23,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Tom Stivers,41441,0.36,5.68,Quebec,Binders and Binder Accessories
3212,Apr 23,Hon Comfortask® Task/Swivel Chairs,Vivek Sundaresam,43076,0.69,30,Quebec,Chairs & Chairmats
3213,Apr 23,Xerox 200,Vivian Mathis,43233,0.37,6.35,Quebec,Paper
3214,Apr 23,Xerox 194,Greg Tran,43332,0.37,14.3,Quebec,Paper
3215,Apr 23,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Rick Reed,43362,0.61,30,Quebec,Chairs & Chairmats
3216,Apr 23,Prang Dustless Chalk Sticks,Rick Reed,43362,0.35,1,Quebec,Pens & Art Supplies
3217,Apr 23,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Michelle Huthwaite,43488,0.59,4.5,Quebec,Appliances
3218,Apr 23,Park Ridge Embossed Executive Business Envelopes,Michelle Huthwaite,43488,0.38,1.39,Quebec,Envelopes
3219,Apr 23,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Michelle Huthwaite,43488,0.49,6.67,Quebec,Office Furnishings
3220,Apr 23,"GBC White Gloss Covers, Plain Front",Michelle Huthwaite,43488,0.38,6.46,Quebec,Binders and Binder Accessories
3221,Apr 23,Hewlett Packard 610 Color Digital Copier / Printer,Michelle Huthwaite,43488,0.4,24.49,Quebec,Copiers and Fax
3222,Apr 23,"Peel & Seel® Recycled Catalog Envelopes, Brown",Barry Gonzalez,43526,0.35,6.97,Quebec,Envelopes
3223,Apr 23,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Barry Gonzalez,43526,0.57,8.78,Quebec,Storage & Organization
3224,Apr 23,"Executive Impressions 12"" Wall Clock",Gary McGarr,44134,0.47,8.99,Quebec,Office Furnishings
3225,Apr 23,3390,Cynthia Delaney,44196,0.57,5.31,Quebec,Telephones and Communication
3226,Apr 23,Hon Rectangular Conference Tables,Cynthia Delaney,44358,0.68,32.48,Quebec,Tables
3227,Apr 23,Xerox 1940,Vivek Sundaresam,44480,0.36,10.75,Quebec,Paper
3228,Apr 23,"OIC Colored Binder Clips, Assorted Sizes",Vivek Sundaresam,44546,0.36,1.63,Quebec,Rubber Bands
3229,Apr 23,Global Troy Executive Leather Low-Back Tilter,Ross DeVincentis,44647,0.6,26,Quebec,Chairs & Chairmats
3230,Apr 23,Recycled Eldon Regeneration Jumbo File,Ross DeVincentis,44647,0.57,6.13,Quebec,Storage & Organization
3231,Apr 23,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Vivek Gonzalez,45376,0.65,99,Quebec,Storage & Organization
3232,Apr 23,Belkin 105-Key Black Keyboard,Tom Stivers,46115,0.68,4,Quebec,Computer Peripherals
3233,Apr 23,Xerox 1881,Tom Stivers,46115,0.38,6.47,Quebec,Paper
3234,Apr 23,SAFCO Folding Chair Trolley,Tom Stivers,47109,,12.65,Quebec,Chairs & Chairmats
3235,Apr 23,Logitech Access Keyboard,Vivek Sundaresam,47556,0.37,4,Quebec,Computer Peripherals
3236,Apr 23,"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",Gary McGarr,47712,0.36,7.57,Quebec,Binders and Binder Accessories
3237,Apr 23,Canon PC-428 Personal Copier,Matt Collister,48135,0.46,24.49,Quebec,Copiers and Fax
3238,Apr 23,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Vivian Mathis,48161,0.58,9.23,Quebec,Appliances
3239,Apr 23,A1228,Vivian Mathis,48161,0.58,8.99,Quebec,Telephones and Communication
3240,Apr 23,White GlueTop Scratch Pads,Barry Gonzalez,48515,0.39,1.97,Quebec,Paper
3241,Apr 23,Newell 338,Matt Collister,48642,0.58,0.7,Quebec,Pens & Art Supplies
3242,Apr 23,T60,Matt Collister,48642,0.56,4.9,Quebec,Telephones and Communication
3243,Apr 23,Novimex Turbo Task Chair,Vivek Sundaresam,50567,0.73,30,Quebec,Chairs & Chairmats
3244,Apr 23,Eldon® Wave Desk Accessories,Michelle Huthwaite,51623,0.43,5.33,Quebec,Office Furnishings
3245,Apr 23,GBC Standard Therm-A-Bind Covers,Greg Tran,52194,0.39,12.98,Quebec,Binders and Binder Accessories
3246,Apr 23,O'Sullivan Living Dimensions 2-Shelf Bookcases,Greg Tran,52194,0.75,78.64,Quebec,Bookcases
3247,Apr 23,Newell 315,Michelle Tran,52291,0.6,0.96,Quebec,Pens & Art Supplies
3248,Apr 23,Accessory25,Michelle Tran,52291,0.57,0.99,Quebec,Telephones and Communication
3249,Apr 23,US Robotics 56K V.92 External Faxmodem,Carol Adams,54370,0.52,19.99,Quebec,Computer Peripherals
3250,Apr 23,Zebra Zazzle Fluorescent Highlighters,Ralph Arnett,54528,0.51,0.91,Quebec,Pens & Art Supplies
3251,Apr 23,Xerox 1977,Carol Adams,54659,0.37,5.2,Quebec,Paper
3252,Apr 23,GBC Wire Binding Strips,Bart Pistole,54981,0.37,12.62,Quebec,Binders and Binder Accessories
3253,Apr 23,Regeneration Desk Collection,Chad McGuire,55361,0.41,4.86,Quebec,Office Furnishings
3254,Apr 23,Staples File Caddy,Chad McGuire,55361,0.57,7.28,Quebec,Storage & Organization
3255,Apr 23,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Tom Stivers,55908,0.36,2.99,Quebec,Binders and Binder Accessories
3256,Apr 23,"DAX Value U-Channel Document Frames, Easel Back",Gary McGarr,56257,0.54,5.71,Quebec,Office Furnishings
3257,Apr 23,Ibico Presentation Index for Binding Systems,Vivek Gonzalez,57029,0.38,5.26,Quebec,Binders and Binder Accessories
3258,Apr 23,Xerox 1927,Vivek Gonzalez,57029,0.4,6.72,Quebec,Paper
3259,Apr 23,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Darren Budd,58145,0.74,1.2,Quebec,Office Furnishings
3260,Apr 23,Wilson Jones DublLock® D-Ring Binders,Michelle Huthwaite,58151,0.35,2.99,Quebec,Binders and Binder Accessories
3261,Apr 23,Letter Size Cart,Michelle Huthwaite,58151,0.56,19.99,Quebec,Storage & Organization
3262,Apr 23,Xerox 217,Tom Stivers,58659,0.37,8.19,Quebec,Paper
3263,Apr 23,DAX Natural Wood-Tone Poster Frame,Vivian Mathis,58727,0.49,6.93,Quebec,Office Furnishings
3264,Apr 23,Wilson Jones® Four-Pocket Poly Binders,Liz Willingham,258,0.36,5.27,Quebec,Binders and Binder Accessories
3265,Apr 23,Avery Hanging File Binders,Stefania Perrino,964,0.39,1.49,Quebec,Binders and Binder Accessories
3266,Apr 23,Avery 493,Thea Hendricks,1154,0.36,0.5,Quebec,Labels
3267,Apr 23,Peel & Stick Add-On Corner Pockets,Grant Thornton,1537,0.37,6.05,Quebec,Binders and Binder Accessories
3268,Apr 23,Global Adaptabilities Conference Tables,Carlos Meador,4580,0.78,81.98,Quebec,Tables
3269,Apr 23,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Carlos Meador,4647,0.56,7.59,Quebec,"Scissors, Rulers and Trimmers"
3270,Apr 23,Multimedia Mailers,Doug Jacobs,8097,0.39,19.99,Quebec,Envelopes
3271,Apr 23,Acco Keyboard-In-A-Box®,Becky Martin,8422,0.78,4,Quebec,Computer Peripherals
3272,Apr 23,"Trav-L-File Heavy-Duty Shuttle II, Black",Speros Goranitis,8677,0.55,16.36,Quebec,Storage & Organization
3273,Apr 23,"Wirebound Message Book, 4 per Page",Katherine Murray,9024,0.36,0.95,Quebec,Paper
3274,Apr 23,Avery Poly Binder Pockets,Michael Paige,10114,0.37,5.47,Quebec,Binders and Binder Accessories
3275,Apr 23,Deluxe Rollaway Locking File with Drawer,Robert Barroso,11236,0.57,11.37,Quebec,Storage & Organization
3276,Apr 23,"Post-it® “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Dean Percer,11687,0.37,1.77,Quebec,Paper
3277,Apr 23,White GlueTop Scratch Pads,Ann Blume,12643,0.39,1.97,Quebec,Paper
3278,Apr 23,"Sauder Camden County Collection Libraries, Planked Cherry Finish",Damala Kotsonis,13089,0.76,58.72,Quebec,Bookcases
3279,Apr 23,Acme Kleencut® Forged Steel Scissors,Paul Knutson,13378,0.55,5.3,Quebec,"Scissors, Rulers and Trimmers"
3280,Apr 23,Avery 498,George Zrebassa,13824,0.38,0.5,Quebec,Labels
3281,Apr 23,Unpadded Memo Slips,Noel Staavos,18562,0.35,2.97,Quebec,Paper
3282,Apr 23,"Sauder Forest Hills Library, Woodland Oak Finish",Aaron Hawkins,20737,0.77,36.09,Quebec,Bookcases
3283,Apr 23,600 Series Non-Flip,Ellis Ballard,20900,0.57,4.99,Quebec,Telephones and Communication
3284,Apr 23,Ibico Presentation Index for Binding Systems,Tom Prescott,26658,0.38,5.26,Quebec,Binders and Binder Accessories
3285,Apr 23,"Metal Folding Chairs, Beige, 4/Carton",Speros Goranitis,27271,0.58,19.19,Quebec,Chairs & Chairmats
3286,Apr 23,Electrix Halogen Magnifier Lamp,Dianna Arnett,28001,0.59,11.54,Quebec,Office Furnishings
3287,Apr 23,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Chuck Sachs,28161,0.61,30,Quebec,Chairs & Chairmats
3288,Apr 23,"Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black",Bill Shonely,29280,0.58,7.95,Quebec,Pens & Art Supplies
3289,Apr 23,Eldon® Gobal File Keepers,Eric Barreto,29350,0.81,4.53,Quebec,Storage & Organization
3290,Apr 23,Xerox 1963,Dave Poirier,29666,0.4,8.16,Quebec,Paper
3291,Apr 23,Avery 481,Eric Barreto,29700,0.37,0.99,Quebec,Labels
3292,Apr 23,Hon 2111 Invitation Series Corner Table,David Flashing,30754,0.79,69,Quebec,Tables
3293,Apr 23,Micro Innovations Media Access Pro Keyboard,Elizabeth Moffitt,31650,0.76,4,Quebec,Computer Peripherals
3294,Apr 23,2160,Ben Peterman,32292,0.57,5.99,Quebec,Telephones and Communication
3295,Apr 23,Micro Innovations 104 Keyboard,Brad Thomas,35201,0.64,6.5,Quebec,Computer Peripherals
3296,Apr 23,GBC Instant Index System for Binding Systems,Yana Sorensen,35360,0.35,6.28,Quebec,Binders and Binder Accessories
3297,Apr 23,Nu-Dell Executive Frame,Janet Martin,35492,0.48,4.98,Quebec,Office Furnishings
3298,Apr 23,Array® Memo Cubes,Tom Prescott,37473,0.36,2.04,Quebec,Paper
3299,Apr 23,Computer Printout Index Tabs,Debra Catini,39079,0.37,5.28,Quebec,Binders and Binder Accessories
3300,Apr 23,Avery 494,Dan Campbell,39266,0.39,0.5,Quebec,Labels
3301,Apr 23,Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac,Sylvia Foulston,40356,0.6,6.89,Quebec,Appliances
3302,Apr 23,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Alex Grayson,42599,0.55,54.92,Quebec,Bookcases
3303,Apr 23,Xerox 213,Barry Franz,45670,0.37,7.86,Quebec,Paper
3304,Apr 23,Durable Pressboard Binders,Chuck Sachs,46531,0.38,1.49,Quebec,Binders and Binder Accessories
3305,Apr 23,Ibico Hi-Tech Manual Binding System,Sylvia Foulston,47617,0.4,19.99,Quebec,Binders and Binder Accessories
3306,Apr 23,Xerox 1953,Anthony Garverick,47842,0.4,5.74,Quebec,Paper
3307,Apr 23,Newell 337,Astrea Jones,48548,0.56,3.97,Quebec,Pens & Art Supplies
3308,Apr 23,Xerox 212,Cathy Hwang,49056,0.37,8.4,Quebec,Paper
3309,Apr 23,Talkabout T8367,Deborah Brumfield,50759,0.56,8.99,Quebec,Telephones and Communication
3310,Apr 23,Barrel Sharpener,Frank Atkinson,51556,0.59,4.17,Quebec,Pens & Art Supplies
3311,Apr 23,"Tenex Personal Project File with Scoop Front Design, Black",Ben Peterman,51620,0.59,4.51,Quebec,Storage & Organization
3312,Apr 23,Fellowes Staxonsteel® Drawer Files,Julie Kriz,52837,0.71,19.99,Quebec,Storage & Organization
3313,Apr 23,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Erica Hernandez,54592,,26.85,Quebec,Bookcases
3314,Apr 23,Safco Industrial Wire Shelving,Bobby Elias,55202,,35,Quebec,Storage & Organization
3315,Apr 23,Hon 2111 Invitation Series Corner Table,Joni Wasserman,55239,0.79,69,Quebec,Tables
3316,Apr 23,Okidata ML184 Turbo Dot Matrix Printers,Jennifer Patt,57894,0.56,26.53,Quebec,Office Machines
3317,Apr 23,Hon Every-Day® Chair Series Swivel Task Chairs,Dianna Wilson,58599,0.64,30,Quebec,Chairs & Chairmats
3318,Apr 23,Bell Sonecor JB700 Caller ID,Emily Phan,132,0.6,5.03,Quebec,Telephones and Communication
3319,Apr 23,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",Karl Brown,1191,0.59,60,Quebec,Tables
3320,Apr 23,Advantus Rolling Storage Box,Noel Staavos,1444,0.58,4.96,Quebec,Storage & Organization
3321,Apr 23,Xerox 1978,Katherine Murray,1985,0.36,5.67,Quebec,Paper
3322,Apr 23,"Tenex Personal Project File with Scoop Front Design, Black",Paul Knutson,1988,0.59,4.51,Quebec,Storage & Organization
3323,Apr 23,Iceberg Mobile Mega Data/Printer Cart ®,Maribeth Dona,2305,0.59,19.99,Quebec,Storage & Organization
3324,Apr 23,Avery Durable Binders,Alex Grayson,3397,0.36,1.49,Quebec,Binders and Binder Accessories
3325,Apr 23,Durable Pressboard Binders,Evan Henry,3680,0.38,1.49,Quebec,Binders and Binder Accessories
3326,Apr 23,Xerox 1885,Paul Knutson,3877,0.37,7.23,Quebec,Paper
3327,Apr 23,Home/Office Personal File Carts,Bill Tyler,4033,0.6,5.49,Quebec,Storage & Organization
3328,Apr 23,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Denise Leinenbach,4103,0.59,8.99,Quebec,Pens & Art Supplies
3329,Apr 23,"Master Giant Foot® Doorstop, Safety Yellow",Michael Paige,4455,0.42,4,Quebec,Office Furnishings
3330,Apr 23,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,Michael Stewart,4896,0.4,5.59,Quebec,Binders and Binder Accessories
